Loading Deephyper
--------------
2021-07-21 22:43:21|2108780|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:43:31|2108780|INFO|deephyper.search.search:64] Maximizing the return value of function: deephyper.nas.run.alpha.run
2021-07-21 22:43:31|2108780|INFO|deephyper.evaluator._ray_evaluator:90] RAY Evaluator init: redis-address=
2021-07-21 22:43:39|2108780|INFO|deephyper.evaluator._ray_evaluator:113] RAY Evaluator will execute: '<function run at 0x7fe1eb3398b0>', proc_info: {'node_ip_address': '127.0.1.1', 'raylet_ip_address': '127.0.1.1', 'redis_address': '127.0.1.1:22616', 'object_store_address': '/tmp/ray/session_2021-07-21_22-43-31_100584_2108780/sockets/plasma_store', 'raylet_socket_name': '/tmp/ray/session_2021-07-21_22-43-31_100584_2108780/sockets/raylet', 'webui_url': '127.0.0.1:8266', 'session_dir': '/tmp/ray/session_2021-07-21_22-43-31_100584_2108780', 'metrics_export_port': 60621, 'node_id': '3d94e897959b357504cd9558c690e4c177046c09754f19770dcaf934'}
2021-07-21 22:43:39|2108780|INFO|deephyper.search.search:81] Options: {   'backend': 'tensorflow',
    'cache_key': 'uuid',
    'driver_num_cpus': None,
    'driver_num_gpus': None,
    'eval_timeout_minutes': 4096,
    'evaluator': 'ray',
    'max_evals': 10,
    'num_cpus_per_task': 1,
    'num_evals_per_node': 1,
    'num_gpus_per_task': None,
    'num_nodes_per_eval': 1,
    'num_ranks_per_node': 1,
    'num_threads_per_node': None,
    'num_threads_per_rank': 64,
    'problem': 'nas_problems.nas_problems.model1.problem.Problem',
    'ray_address': '',
    'ray_password': '5241590000000000',
    'run': 'deephyper.nas.run.alpha.run',
    'seed': 2019}
2021-07-21 22:43:39|2108780|INFO|deephyper.search.search:82] Created ray evaluator
2021-07-21 22:43:39|2108780|INFO|deephyper.search.search:83] Evaluator: num_workers is 256
2021-07-21 22:45:32|2108780|INFO|deephyper.search.nas.run:119] Data loaded with kwargs: {}
2021-07-21 22:45:32|2108780|INFO|deephyper.search.nas.run:191] input_shape: (1690,)
2021-07-21 22:45:32|2108780|INFO|deephyper.search.nas.run:192] output_shape: (1,)
2021-07-21 22:45:32|2108780|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7fe1f0a263a0>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}, 'EarlyStopping': {'monitor': 'val_acc', 'mode': 'max', 'verbose': 0, 'patience': 5}}}), ('load_data', {'func': <function load_data at 0x7fe1f17e8e50>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7fe1f0a42310>}), ('seed', 3880426568), ('arch_seq', [0.8323024001314224, 0.7889290619064494, 0.9385678954207153, 0.16059637997392429, 0.6488539744120456, 0.8325765404421139, 0.9888735139157468, 0.9322143923769549, 0.7933123406870071]), ('id', UUID('5b433570-ea75-11eb-a7a4-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 733883675), ('arch_seq', [0.951173399422582, 0.23089382738265662, 0.996301271081796, 0.5721199339925844, 0.7027928255295713, 0.7178905569312207, 0.26389639353865446, 0.9989000011015298, 0.526864676414594]), ('id', UUID('b674d101-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 2110086942), ('arch_seq', [0.5016715623075664, 0.22659668363984709, 0.16590442183946497, 0.9110991751803026, 0.09329425035476036, 0.43028655958662887, 0.5106293044704865, 0.902881829312895, 0.5079524134968905]), ('id', UUID('b674d102-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 3322878200), ('arch_seq', [0.43161937591826427, 0.11689273614534723, 0.9203933090005534, 0.2583328413189978, 0.7586554129900862, 0.7100330277063952, 0.5609270900123452, 0.02202216302658655, 0.8200300740005421]), ('id', UUID('b674d103-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 1737264305), ('arch_seq', [0.10382936050338132, 0.9520413904895867, 0.13046724435360857, 0.9856845074456259, 0.16443651503714618, 0.9872712056256975, 0.44756358724350664, 0.3135157510301103, 0.7081229204252824]), ('id', UUID('b674d104-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 2297288283), ('arch_seq', [0.4087741218441673, 0.7599664180012815, 0.16729234933830406, 0.9998877827225374, 0.26438564194048575, 0.38378166661461566, 0.8423454433714646, 0.7748555933996668, 0.21470531179863128]), ('id', UUID('b674d105-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 3208883454), ('arch_seq', [0.2628820758724222, 0.8934412274116905, 0.49066143193481293, 0.7185119107313331, 0.5025441785101018, 0.34589734351215606, 0.5660371507603147, 0.7579836032054371, 0.8248285548719957]), ('id', UUID('b674d106-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 709108404), ('arch_seq', [0.9736518405548393, 0.15395160003098218, 0.6109533671485881, 0.6726837748579043, 0.48092270433462614, 0.9147739426507027, 0.668159374931732, 0.5656901033375582, 0.8048071517642704]), ('id', UUID('b674d107-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 2575276859), ('arch_seq', [0.7681916346604413, 0.8988566936834009, 0.6801713612086074, 0.6148002989517092, 0.9610152900311696, 0.5071746607455125, 0.13716088047720043, 0.270053734012511, 0.05307337013096569]), ('id', UUID('b674d108-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 4160244141), ('arch_seq', [0.2999359043733426, 0.06624455975457244, 0.00888618107025585, 0.956432686819733, 0.7773446754300741, 0.10260291897014295, 0.03689843639594659, 0.7726088085476374, 0.4948326703807219]), ('id', UUID('b674d109-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 1430277244), ('arch_seq', [0.3178596295626549, 0.5876106152796897, 0.5396298544114296, 0.8113415509411236, 0.35269954549766436, 0.499493600914269, 0.33032568134799534, 0.12418844344512914, 0.3531412409710383]), ('id', UUID('b674d10a-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 1025429774), ('arch_seq', [0.08139619595699155, 0.5350897840865505, 0.9751777547255996, 0.41081134904836525, 0.21808954647909218, 0.12660821356989616, 0.9619461289733674, 0.4226403209964328, 0.35359829058239256]), ('id', UUID('b674d10b-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 158381033), ('arch_seq', [0.3735608402487903, 0.9156588713740934, 0.16379434177025298, 0.3832291835708965, 0.07728330178776499, 0.10450401361019279, 0.8352955046369519, 0.40176801216961844, 0.6354944547306172]), ('id', UUID('b674d10c-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 2731874789), ('arch_seq', [0.5092416919975818, 0.2998243951250452, 0.42481864466077335, 0.2487565189625478, 0.7940807895834202, 0.037778622986496924, 0.8526522341696297, 0.5665457867490815, 0.34809581347504615]), ('id', UUID('b674d10d-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 388419120), ('arch_seq', [0.2296747666722163, 0.40244493360337386, 0.9363714339847956, 0.33391094763642126, 0.2712179284169578, 0.7606394338690996, 0.7529597802389417, 0.03681615880789235, 0.43686808261310117]), ('id', UUID('b674d10e-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 1512334366), ('arch_seq', [0.34739132331828393, 0.5244895380064643, 0.7443716423259606, 0.6757100031595897, 0.630769129948061, 0.6165814436132565, 0.5569595276696937, 0.27238229683000115, 0.14868871943816686]), ('id', UUID('b674d10f-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 3043647008), ('arch_seq', [0.7686116488869407, 0.9787336486366782, 0.6473256364909443, 0.7295165670331583, 0.23672359363640427, 0.4417102821144464, 0.6987167005601891, 0.6645465246464762, 0.7468965191903785]), ('id', UUID('b674d110-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 138981571), ('arch_seq', [0.6817904344239666, 0.9715571770758678, 0.48160235869433976, 0.9008836598443319, 0.8311609929363172, 0.12269491165085455, 0.2758726432946914, 0.302475512078236, 0.12982940864652237]), ('id', UUID('b674d111-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 1383527215), ('arch_seq', [0.12703377226298107, 0.6832094373324633, 0.4322993308127616, 0.042445762861878955, 0.3245257818131372, 0.9149713830196128, 0.6989182063933477, 0.2076821658709891, 0.25714939749526766]), ('id', UUID('b674d112-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 1241202065), ('arch_seq', [0.3670818872622773, 0.24218219242732197, 0.656253451917949, 0.7188961903271994, 0.09385924850120564, 0.7976319957724167, 0.11132592041678036, 0.1703174268692489, 0.5129862348781042]), ('id', UUID('b674d113-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 3347900703), ('arch_seq', [0.9901614174366528, 0.2189511696789962, 0.9846856396605275, 0.9458875406551603, 0.313547329769423, 0.864419765948195, 0.9369313629281818, 0.5486163719925526, 0.6957158644243048]), ('id', UUID('b674d114-ea77-11eb-a7d5-b9f3ebebee75'))])
2021-07-21 23:02:24|2139019|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7f8451ec2310>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}}}), ('load_data', {'func': <function load_data at 0x7f8452c87dc0>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7f8451edd280>}), ('seed', 2037469136), ('arch_seq', [0.0987077938739297, 0.7828942595402364, 0.18595647946917804, 0.34171767900685945, 0.5035965155049577, 0.38201205555189244, 0.5258231481598091, 0.567445722446926, 0.25691390273931014]), ('id', UUID('b674d115-ea77-11eb-a7d5-b9f3ebebee75'))])
